EarthquakeKey,EarthquakeID,Year_Index,Month_Index,StationName,SiteClass,log_Pa,log_Pv,log_Pd,log_PGV
2020p524574LTZ,2020p524574,8,7,LTZ,B,-7.046512,-10.8606,-14.130221,-10.553575
2020p524574MQZ,2020p524574,8,7,MQZ,B,-6.473566,-10.576832,-14.64792,-8.576402
2019p158630MWZ,2019p158630,7,2,MWZ,B,-7.476754,-10.738198,-14.228,-11.399597
2019p158630URZ,2019p158630,7,2,URZ,B,-7.772415,-11.684901,-14.924173,-10.455135
2016p941747KIKS,2016p941747,4,12,KIKS,B,-4.435743,-7.866787,-11.006108,-6.680047
2016p941747GVZ,2016p941747,4,12,GVZ,B,-6.041336,-10.099502,-13.390243,-9.480838
2016p899809GVZ,2016p899809,4,11,GVZ,B,-4.955249,-9.04977,-11.711376,-8.44591
2016p899809KIKS,2016p899809,4,11,KIKS,B,-5.174607,-8.537794,-11.273909,-7.177945
2016p899809KEKS,2016p899809,4,11,KEKS,B,-7.062621,-10.309953,-13.142566,-8.118115
2020p461941MTPS,2020p461941,8,6,MTPS,B,-3.183299,-7.587595,-11.06185,-6.514177
2020p461941STKS,2020p461941,8,6,STKS,B,-2.31116,-6.611263,-10.645825,-5.545686
2020p461941MQZ,2020p461941,8,6,MQZ,B,-1.802336,-6.104598,-10.19384,-4.45536
2021p747990MQZ,2021p747990,9,10,MQZ,B,-3.481739,-7.719961,-11.314075,-6.838298
2021p747990GVZ,2021p747990,9,10,GVZ,B,-7.492019,-11.198115,-14.714453,-9.833961
2021p747990RCBS,2021p747990,9,10,RCBS,B,-13.314735,-15.599302,-20.065746,-12.969642
2021p747990OXZ,2021p747990,9,10,OXZ,B,-7.022899,-10.871072,-14.38644,-10.038162
2018p805597WKZ,2018p805597,6,10,WKZ,B,-8.489179,-12.112582,-14.891383,-10.596635
2019p065119MRZ,2019p065119,7,1,MRZ,B,-3.975852,-8.284535,-11.932997,-7.196159
2016p881324KIKS,2016p881324,4,11,KIKS,B,-5.447646,-8.959255,-12.085626,-8.368885
2016p881324KEKS,2016p881324,4,11,KEKS,B,-8.529529,-11.913403,-14.631956,-10.414313
2019p011486HUNS,2019p011486,7,1,HUNS,B,-5.263632,-9.277549,-13.112413,-8.408725
2019p011486GVZ,2019p011486,7,1,GVZ,B,-5.134591,-9.552831,-12.531803,-9.325751
2019p011486MQZ,2019p011486,7,1,MQZ,B,-4.043159,-8.393486,-12.60655,-6.987386
2019p011486RCBS,2019p011486,7,1,RCBS,B,-13.560868,-15.952581,-18.255166,-14.791021
2016p911665GVZ,2016p911665,4,12,GVZ,B,-4.026624,-7.488154,-10.693146,-6.692491
2016p873631KIKS,2016p873631,4,11,KIKS,B,-5.633079,-9.421061,-12.253164,-7.548171
2016p873631GVZ,2016p873631,4,11,GVZ,B,-5.872278,-10.111742,-13.584399,-8.937432
2016p941280NNZ,2016p941280,4,12,NNZ,B,-8.723129,-9.879771,-12.267948,-11.93452
2016p941280KEKS,2016p941280,4,12,KEKS,B,-5.475208,-9.387078,-12.05421,-8.327486
2016p976160TSZ,2016p976160,4,12,TSZ,B,-7.725527,-11.598483,-14.842733,-10.315977
2020p985784MWZ,2020p985784,8,12,MWZ,B,-6.891833,-11.235294,-15.016156,-10.576832
2020p985784MXZ,2020p985784,8,12,MXZ,B,-7.842493,-11.851199,-14.980263,-10.424364
2020p985784URZ,2020p985784,8,12,URZ,B,-6.961752,-11.100816,-14.439132,-9.722834
2019p180016BFZ,2019p180016,7,3,BFZ,B,-7.912746,-12.293812,-14.876827,-9.94431
2014p675548TCW,2014p675548,2,9,TCW,B,-6.507029,-10.80489,-14.581228,-7.551552
2019p585545MKBS,2019p585545,7,8,MKBS,B,-6.066019,-10.109282,-13.785952,-7.576901
2019p585545WEL,2019p585545,7,8,WEL,B,-5.016293,-9.465233,-13.641557,-7.10504
2019p585545NEWS,2019p585545,7,8,NEWS,B,-5.753861,-9.784816,-13.087962,-6.745647
2019p585545NWFS,2019p585545,7,8,NWFS,B,-6.098971,-10.576832,-14.313091,-8.630222
2013p369338RTZ,2013p369338,1,5,RTZ,B,-3.441682,-7.652303,-11.493123,-7.018166
2013p369338MWZ,2013p369338,1,5,MWZ,B,-3.80343,-8.490921,-12.421744,-8.124614
2015p650912WKZ,2015p650912,3,8,WKZ,B,-8.502699,-12.145919,-15.03629,-10.592643
2015p650912LBZ,2015p650912,3,8,LBZ,B,-9.042118,-13.127376,-15.361974,-11.330604
2015p650912FOZ,2015p650912,3,8,FOZ,B,-8.821947,-12.71357,-15.189876,-11.919391
2014p579522WKZ,2014p579522,2,8,WKZ,B,-5.783671,-9.848999,-13.464854,-8.688213
2014p579522FOZ,2014p579522,2,8,FOZ,B,-7.067046,-11.235294,-14.047443,-9.739669
2014p579522EAZ,2014p579522,2,8,EAZ,B,-6.392189,-10.650036,-14.50666,-8.189477
2014p579522LBZ,2014p579522,2,8,LBZ,B,-6.693184,-10.761509,-14.192388,-8.922428
2021p011231KNZ,2021p011231,9,1,KNZ,B,-4.464213,-8.187275,-12.108946,-7.760787
2021p011231URZ,2021p011231,9,1,URZ,B,-6.61841,-10.557414,-13.896721,-8.889613
2021p011231MWZ,2021p011231,9,1,MWZ,B,-4.039658,-8.537626,-12.671288,-8.729471
2021p011231PUZ,2021p011231,9,1,PUZ,B,-7.126318,-10.95904,-14.163651,-8.341514
2021p011231GKBS,2021p011231,9,1,GKBS,B,-4.935307,-8.61012,-12.116232,-8.306876
2015p271070TCW,2015p271070,3,4,TCW,B,-5.838641,-10.151949,-14.024998,-7.925926
2020p223039WBFS,2020p223039,8,3,WBFS,B,-4.814265,-8.555866,-12.238596,-7.303921
2020p223039TRMS,2020p223039,8,3,TRMS,B,-5.941668,-9.938079,-13.73855,-6.823244
2020p223039TSZ,2020p223039,8,3,TSZ,B,-4.807186,-9.265853,-13.205745,-6.615647
2020p223039MRZ,2020p223039,8,3,MRZ,B,-6.90735,-11.281814,-15.049943,-9.885648
2020p223039BFZ,2020p223039,8,3,BFZ,B,-5.182853,-9.8377,-14.257121,-8.938003
2015p369309MLZ,2015p369309,3,5,MLZ,B,-7.869755,-11.666077,-15.817991,-10.085009
2015p369309WHZ,2015p369309,3,5,WHZ,B,-8.627187,-12.411868,-15.440062,-11.024345
2019p197363PWZ,2019p197363,7,3,PWZ,B,-5.853849,-10.09223,-14.329675,-9.376395
2019p197363TSZ,2019p197363,7,3,TSZ,B,-6.294857,-10.504968,-14.607374,-9.125457
2019p197363BFZ,2019p197363,7,3,BFZ,B,-7.421084,-11.753724,-14.652528,-11.305911
2016p403703MWZ,2016p403703,4,5,MWZ,B,-6.485809,-10.925139,-13.826572,-9.122293
2017p378750TSZ,2017p378750,5,5,TSZ,B,-6.156737,-10.167453,-14.255567,-7.733287
2017p378750PXZ,2017p378750,5,5,PXZ,B,-8.579047,-11.763954,-14.013961,-10.144286
2017p378750BFZ,2017p378750,5,5,BFZ,B,-9.784816,-13.410045,-15.788792,-11.042922
2014p365694RTZ,2014p365694,2,5,RTZ,B,-4.770795,-9.043606,-13.333084,-8.310626
2014p365694MWZ,2014p365694,2,5,MWZ,B,-5.567582,-9.883685,-14.440999,-9.593066
2013p419436MXZ,2013p419436,1,6,MXZ,B,-5.399324,-9.166448,-12.472646,-8.127065
2013p419436MWZ,2013p419436,1,6,MWZ,B,-5.637812,-9.5074,-12.24898,-8.621088
2022p056273MRZ,2022p056273,10,1,MRZ,B,-8.515385,-12.94841,-17.193968,-10.876349
2022p056273TCW,2022p056273,10,1,TCW,B,-5.776401,-10.188507,-14.589868,-8.516314
2022p232446TSZ,2022p232446,10,3,TSZ,B,-6.018944,-10.051988,-14.139857,-9.34273
2014p713767PXZ,2014p713767,2,9,PXZ,B,-7.387218,-11.212821,-13.92756,-9.87782
2014p053695MRZ,2014p053695,2,1,MRZ,B,-5.82071,-10.237563,-14.10053,-8.767329
2014p053695BFZ,2014p053695,2,1,BFZ,B,-7.130143,-10.93071,-13.968662,-9.122632
2014p383599NEWS,2014p383599,2,5,NEWS,B,-6.005061,-10.654264,-14.481043,-8.303454
2014p383599FAIS,2014p383599,2,5,FAIS,B,-6.193817,-10.90316,-15.006238,-9.176848
2014p383599TCW,2014p383599,2,5,TCW,B,-6.103786,-10.629158,-14.508658,-9.252205
2014p383599WEL,2014p383599,2,5,WEL,B,-6.277436,-10.715418,-14.834388,-8.465374
2019p467195TSZ,2019p467195,7,6,TSZ,B,-3.858307,-7.943103,-11.661425,-6.679396
2019p094802NGHS,2019p094802,7,2,NGHS,B,-5.276459,-9.150516,-12.646129,-8.078142
2015p436083URZ,2015p436083,3,6,URZ,B,-6.791588,-10.397784,-13.8742,-9.675555
2015p436083MWZ,2015p436083,3,6,MWZ,B,-4.17998,-8.845753,-13.064094,-8.534365
2015p436083KNZ,2015p436083,3,6,KNZ,B,-8.177369,-11.771696,-14.456065,-11.169336
2015p436083PUZ,2015p436083,3,6,PUZ,B,-8.261513,-12.220172,-15.222008,-10.384754
2015p654515TSZ,2015p654515,3,8,TSZ,B,-5.613053,-9.585761,-13.227724,-8.059193
2015p654515PXZ,2015p654515,3,8,PXZ,B,-6.323459,-10.080225,-12.840951,-8.048096
2021p842437TSZ,2021p842437,9,11,TSZ,B,-7.763624,-11.598483,-15.781623,-10.814791
2021p842437MRZ,2021p842437,9,11,MRZ,B,-7.682355,-12.149692,-15.902984,-11.483367
2021p842437MWDS,2021p842437,9,11,MWDS,B,-8.284927,-12.336181,-16.567513,-11.381897
2017p704882URZ,2017p704882,5,9,URZ,B,-6.942598,-11.273909,-15.022822,-9.410012
2015p145208TCW,2015p145208,3,2,TCW,B,-6.88488,-11.127663,-14.021305,-9.950579
2015p196450TCW,2015p196450,3,3,TCW,B,-6.519107,-10.633299,-14.296777,-10.378303
2021p348258PYZ,2021p348258,9,5,PYZ,B,-5.220172,-9.086752,-12.577136,-7.857399
2021p348258MLZ,2021p348258,9,5,MLZ,B,-6.532286,-10.28915,-14.111225,-8.868199
2021p348258WHZ,2021p348258,9,5,WHZ,B,-6.039604,-9.866192,-13.147681,-8.894603
2014p287522TCW,2014p287522,2,4,TCW,B,-5.717365,-10.368703,-14.488855,-7.799
2014p287522BWRS,2014p287522,2,4,BWRS,B,-3.925983,-8.368105,-12.062838,-8.24085
2021p457289WKZ,2021p457289,9,6,WKZ,B,-7.746157,-11.93452,-15.50291,-11.573738
2021p457289MLZ,2021p457289,9,6,MLZ,B,-8.855271,-12.472646,-16.471918,-11.922399
2019p950073RTZ,2019p950073,7,12,RTZ,B,-5.607731,-10.119159,-13.560868,-8.685269
2019p950073MTHZ,2019p950073,7,12,MTHZ,B,-6.55322,-10.865822,-14.73933,-9.399082
2019p950073BKZ,2019p950073,7,12,BKZ,B,-7.873039,-11.833131,-15.043093,-10.881654
2013p848351MWZ,2013p848351,1,11,MWZ,B,-5.428224,-10.116681,-14.268067,-9.826527
2013p848351RTZ,2013p848351,1,11,RTZ,B,-5.673779,-10.082614,-14.308169,-8.491696
2013p848351MTHZ,2013p848351,1,11,MTHZ,B,-6.507447,-10.033596,-13.875261,-8.922961
2014p422098KNZ,2014p422098,2,6,KNZ,B,-5.554135,-9.263741,-12.775234,-9.419828
2018p305772WHZ,2018p305772,6,4,WHZ,B,-7.205148,-11.566326,-14.936368,-9.967493
2018p305772MLZ,2018p305772,6,4,MLZ,B,-6.768933,-11.258283,-14.868194,-9.667625
2015p955184BKZ,2015p955184,3,12,BKZ,B,-5.998155,-9.376395,-11.801942,-7.041177
2015p955184RTZ,2015p955184,3,12,RTZ,B,-3.195393,-7.125566,-11.148282,-6.184112
2015p955184KNZ,2015p955184,3,12,KNZ,B,-4.30015,-8.411118,-10.839981,-6.959602
2022p306248NELS,2022p306248,10,4,NELS,B,-4.910363,-8.628974,-12.451973,-8.141974
2022p306248HAVS,2022p306248,10,4,HAVS,B,-4.631043,-8.964637,-13.233295,-6.969799
2022p306248BWRS,2022p306248,10,4,BWRS,B,-4.095306,-8.279693,-12.043954,-6.689443
2022p306248NNZ,2022p306248,10,4,NNZ,B,-6.260075,-10.576832,-14.229512,-9.413681
2013p888758MRZ,2013p888758,1,11,MRZ,B,-6.122253,-10.268771,-13.80556,-10.738198
2013p888758FAIS,2013p888758,1,11,FAIS,B,-6.397692,-11.049191,-14.602968,-10.223693
2013p888758TCW,2013p888758,1,11,TCW,B,-7.969274,-12.068051,-15.197813,-9.984698
2013p888758NEWS,2013p888758,1,11,NEWS,B,-7.386004,-11.945248,-15.019483,-10.349775
2017p019495PXZ,2017p019495,5,1,PXZ,B,-7.64649,-11.212821,-14.111225,-9.211341
2015p335924MXZ,2015p335924,3,5,MXZ,B,-7.798454,-12.212091,-15.746532,-11.100816
2015p335924URZ,2015p335924,3,5,URZ,B,-7.230515,-11.258283,-15.039686,-10.106828
2016p050278TSZ,2016p050278,4,1,TSZ,B,-4.965776,-8.971402,-13.092805,-8.609478
2016p050278PXZ,2016p050278,4,1,PXZ,B,-6.61252,-10.761509,-14.146796,-8.507728
2016p050278BFZ,2016p050278,4,1,BFZ,B,-8.758781,-12.180405,-14.961214,-10.620927
2014p958361MLZ,2014p958361,2,12,MLZ,B,-7.031594,-11.176453,-15.158745,-9.642663
2014p742742RTZ,2014p742742,2,10,RTZ,B,-5.601901,-9.907496,-12.287283,-6.936576
2014p742742KNZ,2014p742742,2,10,KNZ,B,-4.251836,-7.49658,-10.733601,-7.12388
2014p742742PUZ,2014p742742,2,10,PUZ,B,-7.08502,-10.154516,-13.403401,-7.96382
2015p228963MRZ,2015p228963,3,3,MRZ,B,-5.908681,-10.029051,-13.667091,-10.038162
2015p228963TSZ,2015p228963,3,3,TSZ,B,-7.598745,-10.414313,-12.687339,-10.476189
2014p324336MRZ,2014p324336,2,5,MRZ,B,-7.482275,-11.940636,-15.121147,-10.799976
2014p403129THZ,2014p403129,2,5,THZ,B,-7.016891,-10.819778,-14.429847,-9.443534
2014p403129BWRS,2014p403129,2,5,BWRS,B,-6.780976,-10.378303,-13.960536,-9.491378
2014p403129TCW,2014p403129,2,5,TCW,B,-7.22194,-11.617175,-15.074292,-9.187229
2015p226254PUZ,2015p226254,3,3,PUZ,B,-7.70871,-10.8606,-14.048704,-8.733895
2015p226254MXZ,2015p226254,3,3,MXZ,B,-6.736797,-10.70645,-13.875261,-8.865532
2022p441641MWZ,2022p441641,10,6,MWZ,B,-5.506767,-10.024526,-13.952476,-8.263094
2014p333308TCW,2014p333308,2,5,TCW,B,-6.941967,-11.162269,-14.90022,-8.842577
2014p333308FAIS,2014p333308,2,5,FAIS,B,-5.670585,-10.151949,-14.446622,-8.526698
2014p333308NEWS,2014p333308,2,5,NEWS,B,-5.916229,-10.229218,-14.14819,-9.480838
2014p860853MRZ,2014p860853,2,11,MRZ,B,-7.148978,-11.322305,-15.002954,-9.656627
2021p446768TCW,2021p446768,9,6,TCW,B,-4.607987,-9.149518,-13.092805,-7.002581
2021p446768HAVS,2021p446768,9,6,HAVS,B,-4.955914,-9.567015,-13.952476,-7.318954
2021p446768THZ,2021p446768,9,6,THZ,B,-6.60527,-10.538366,-14.042411,-10.33427
2021p446768NNZ,2021p446768,9,6,NNZ,B,-6.835408,-10.733601,-14.264928,-8.979713
2020p883361PWES,2020p883361,8,11,PWES,B,-6.866297,-10.799976,-14.290326,-9.841452
2020p883361TCW,2020p883361,8,11,TCW,B,-5.781731,-9.797327,-13.702182,-8.655783
2019p934724BKZ,2019p934724,7,12,BKZ,B,-5.349278,-9.349602,-12.837184,-7.475758
2019p529816RTZ,2019p529816,7,7,RTZ,B,-4.60921,-8.908571,-13.132414,-6.99638
2019p529816MTHZ,2019p529816,7,7,MTHZ,B,-5.07641,-9.275412,-13.036186,-7.020662
2022p227808NNZ,2022p227808,10,3,NNZ,B,-8.819096,-11.960776,-16.238006,-11.030499
2022p227808TCW,2022p227808,10,3,TCW,B,-7.484299,-11.534149,-15.316094,-9.575624
2014p332793FAIS,2014p332793,2,5,FAIS,B,-4.174885,-8.516184,-12.0768,-7.206167
2014p332793TCW,2014p332793,2,5,TCW,B,-4.944204,-9.084025,-12.493755,-6.991553
2014p332793WEL,2014p332793,2,5,WEL,B,-3.135683,-7.200108,-11.212821,-6.746111
2014p332793NEWS,2014p332793,2,5,NEWS,B,-4.654324,-8.576513,-12.285116,-7.18434
2016p917153BKZ,2016p917153,4,12,BKZ,B,-7.487801,-11.036691,-14.50666,-9.893537
2022p478244NNZ,2022p478244,10,6,NNZ,B,-5.904248,-9.550018,-13.200325,-8.510878
2022p478244POTS,2022p478244,10,6,POTS,B,-5.093741,-8.795242,-12.017107,-7.350379
2022p478244TCW,2022p478244,10,6,TCW,B,-3.391238,-7.789867,-11.782113,-5.502611
2021p235592URZ,2021p235592,9,3,URZ,B,-6.514471,-10.964804,-14.709551,-9.895519
2021p235592MWZ,2021p235592,9,3,MWZ,B,-6.561996,-10.947612,-14.543249,-10.542147
2016p413389PXZ,2016p413389,4,6,PXZ,B,-6.797043,-11.100816,-14.581228,-9.577066
2016p413389TSZ,2016p413389,4,6,TSZ,B,-6.813626,-10.982297,-14.576937,-10.645825
2016p413389BKZ,2016p413389,4,6,BKZ,B,-8.656151,-12.761199,-15.705986,-10.417652
2016p093339BKZ,2016p093339,4,2,BKZ,B,-6.525466,-10.729024,-14.277546,-9.514152
2016p093339URZ,2016p093339,4,2,URZ,B,-5.780966,-9.755068,-13.443947,-9.360001
2016p093339MWZ,2016p093339,4,2,MWZ,B,-5.749019,-9.672376,-13.658507,-10.066006
2016p093339MTHZ,2016p093339,4,2,MTHZ,B,-6.42741,-10.715418,-14.182236,-8.383371
2016p093339RTZ,2016p093339,4,2,RTZ,B,-5.379707,-9.779502,-13.747852,-7.477097
2014p000334MWZ,2014p000334,2,1,MWZ,B,-6.091444,-10.121644,-12.825969,-8.608355
2020p111250THZ,2020p111250,8,2,THZ,B,-6.683005,-11.074671,-14.699818,-9.950579
2013p249006PXZ,2013p249006,1,4,PXZ,B,-6.046467,-9.91556,-12.615546,-8.781263
2013p249006BFZ,2013p249006,1,4,BFZ,B,-7.942241,-11.835889,-15.285187,-11.176453
2022p098819BWRS,2022p098819,10,2,BWRS,B,-3.933817,-8.070145,-11.805955,-6.138088
2022p098819TCW,2022p098819,10,2,TCW,B,-4.053684,-8.540083,-12.837184,-6.222148
2022p098819THZ,2022p098819,10,2,THZ,B,-6.606858,-10.424364,-14.096548,-9.648845
2022p098819NNZ,2022p098819,10,2,NNZ,B,-6.909411,-10.865822,-14.223479,-9.35884
2015p168079MLZ,2015p168079,3,3,MLZ,B,-9.350753,-12.700369,-15.390547,-11.355922
2015p168079WHZ,2015p168079,3,3,WHZ,B,-9.249081,-12.356896,-15.13977,-10.819778
2017p116567KNZ,2017p116567,5,2,KNZ,B,-7.194482,-11.055501,-14.186574,-10.099502
2017p116567URZ,2017p116567,5,2,URZ,B,-5.301835,-8.967198,-11.925415,-8.730869
2017p116567MTHZ,2017p116567,5,2,MTHZ,B,-7.138719,-10.8606,-14.041157,-9.133361
2017p116567RTZ,2017p116567,5,2,RTZ,B,-4.846497,-8.710529,-12.172638,-8.065544
2017p116567MWZ,2017p116567,5,2,MWZ,B,-5.022947,-9.130144,-12.562748,-8.507847
2021p934663TSZ,2021p934663,9,12,TSZ,B,-4.645154,-8.704264,-12.60655,-7.915345
2021p934663PWZ,2021p934663,9,12,PWZ,B,-7.270662,-11.435964,-14.888455,-8.603247
2021p934663WBFS,2021p934663,9,12,WBFS,B,-7.405869,-10.328135,-15.143536,-8.100666
2013p258372PXZ,2013p258372,1,4,PXZ,B,-7.353614,-11.417615,-14.263361,-9.290466
2022p406695LHRS,2022p406695,10,5,LHRS,B,-5.678899,-9.783041,-13.410045,-7.413593
2022p406695PWES,2022p406695,10,5,PWES,B,-4.03853,-8.367791,-12.149692,-7.109774
2020p125276MWZ,2020p125276,8,2,MWZ,B,-6.82233,-10.994132,-14.541181,-10.512294
2020p125276URZ,2020p125276,8,2,URZ,B,-5.286579,-9.55848,-13.493427,-9.519587
2020p125276MTHZ,2020p125276,8,2,MTHZ,B,-7.779161,-11.83038,-15.832917,-9.150855
2020p125276RTZ,2020p125276,8,2,RTZ,B,-5.697753,-10.068362,-14.128852,-8.267112
2020p822626TSZ,2020p822626,8,10,TSZ,B,-4.440446,-8.689287,-12.280796,-8.306195
2021p127186KNZ,2021p127186,9,2,KNZ,B,-2.857937,-7.238527,-10.919599,-8.308692
2021p127186MWZ,2021p127186,9,2,MWZ,B,-6.760501,-11.281814,-15.234328,-10.504968
2019p741233BWRS,2019p741233,7,10,BWRS,B,-5.027277,-9.107333,-12.973943,-7.550711
2019p741233TCW,2019p741233,7,10,TCW,B,-4.720966,-9.008134,-12.995731,-7.49313
2019p741233NNZ,2019p741233,7,10,NNZ,B,-7.766301,-11.749914,-14.45417,-9.862346
2022p166536WBFS,2022p166536,10,3,WBFS,B,-5.064437,-8.99155,-12.446871,-6.574674
2022p166536TRMS,2022p166536,10,3,TRMS,B,-4.816561,-8.799775,-12.47526,-7.316193
2022p166536TSZ,2022p166536,10,3,TSZ,B,-3.895631,-7.973475,-11.931476,-6.460273
2013p908132PXZ,2013p908132,1,12,PXZ,B,-6.277688,-10.328135,-14.406101,-8.85303
2014p377737KNZ,2014p377737,2,5,KNZ,B,-5.886323,-9.189303,-12.409414,-8.097375
2017p424298TCW,2017p424298,5,6,TCW,B,-6.123738,-10.645825,-14.627441,-8.404619
2021p945726MRZ,2021p945726,9,12,MRZ,B,-6.63448,-11.242898,-14.848335,-8.478776
2021p945726TSZ,2021p945726,9,12,TSZ,B,-5.52837,-9.433484,-13.515406,-8.772247
2022p091616TSZ,2022p091616,10,2,TSZ,B,-4.880535,-8.774003,-12.778774,-9.27009
2022p091616WBFS,2022p091616,10,2,WBFS,B,-6.89949,-9.864267,-14.279135,-9.351904
2022p091616MRZ,2022p091616,10,2,MRZ,B,-5.427717,-9.976058,-14.356795,-9.819146
2014p560845PXZ,2014p560845,2,7,PXZ,B,-5.952325,-9.986869,-13.530332,-7.862104
2014p855867MLZ,2014p855867,2,11,MLZ,B,-7.750717,-11.888346,-14.909135,-11.212821
2014p855867WHZ,2014p855867,2,11,WHZ,B,-7.495604,-11.788679,-14.930252,-10.819778
2017p563924MRZ,2017p563924,5,7,MRZ,B,-7.471421,-9.506055,-11.979734,-11.018229
2017p563924TCW,2017p563924,5,7,TCW,B,-7.141555,-11.390708,-15.147317,-10.201894
2017p156863KEKS,2017p156863,5,2,KEKS,B,-7.829159,-11.710158,-15.074292,-9.672376
2017p156863TCW,2017p156863,5,2,TCW,B,-5.72393,-10.121644,-14.226491,-8.604839
2018p706057MLZ,2018p706057,6,9,MLZ,B,-4.704672,-8.708983,-12.083855,-7.504015
2018p706057WHZ,2018p706057,6,9,WHZ,B,-4.489676,-8.685221,-12.627667,-8.658031
2013p488176PXZ,2013p488176,1,6,PXZ,B,-6.254158,-10.309953,-13.658507,-8.302142
2021p957665PWZ,2021p957665,9,12,PWZ,B,-3.318319,-7.50323,-11.426748,-7.283845
2021p589961LBZ,2021p589961,9,8,LBZ,B,-8.189182,-11.936046,-15.995878,-9.850895
2021p589961WKZ,2021p589961,9,8,WKZ,B,-6.939612,-11.169336,-14.437268,-9.151741
2015p544228TSZ,2015p544228,3,7,TSZ,B,-5.024971,-8.592838,-12.44433,-8.753118
2015p544228MRZ,2015p544228,3,7,MRZ,B,-6.669068,-10.421002,-13.308693,-9.601903
2017p419893MKBS,2017p419893,5,6,MKBS,B,-8.049549,-12.375675,-15.182002,-10.427736
2017p419893BWRS,2017p419893,5,6,BWRS,B,-5.406594,-9.47822,-13.189572,-9.601903
2018p748827WHZ,2018p748827,6,10,WHZ,B,-5.844571,-9.616806,-13.608496,-8.910377
2018p748827MLZ,2018p748827,6,10,MLZ,B,-4.368087,-8.07431,-11.862483,-8.015818
2014p209143NEWS,2014p209143,2,3,NEWS,B,-3.590468,-8.178866,-12.163013,-8.437458
2014p209143BWRS,2014p209143,2,3,BWRS,B,-4.72695,-8.736575,-12.411868,-7.910528
2014p209143TCW,2014p209143,2,3,TCW,B,-5.622361,-9.989045,-14.150983,-6.884643
2014p209143FAIS,2014p209143,2,3,FAIS,B,-3.965475,-8.346544,-12.246895,-8.437624
2021p050556MWZ,2021p050556,9,1,MWZ,B,-6.119583,-10.421002,-13.928679,-9.899496
2021p050556PUZ,2021p050556,9,1,PUZ,B,-5.02496,-9.134788,-12.618562,-8.3452
2021p050556MXZ,2021p050556,9,1,MXZ,B,-6.865942,-10.914089,-14.282319,-9.192186
2019p933481TCW,2019p933481,7,12,TCW,B,-6.932906,-11.314075,-14.993166,-9.841452
2019p933481MKBS,2019p933481,7,12,MKBS,B,-8.600667,-12.594681,-15.660671,-11.227747
2013p482126TCW,2013p482126,1,6,TCW,B,-6.556075,-10.697561,-14.437268,-9.465233
2013p482126MRZ,2013p482126,1,6,MRZ,B,-8.520273,-12.571356,-15.31162,-11.804616
2013p482126NEWS,2013p482126,1,6,NEWS,B,-7.613062,-11.6778,-14.636491,-10.814791
2015p451561PXZ,2015p451561,3,6,PXZ,B,-5.334805,-9.025697,-11.250561,-7.141386
2015p492260MRZ,2015p492260,3,7,MRZ,B,-7.70964,-8.486635,-11.183622,-11.036691
2021p468059TSZ,2021p468059,9,6,TSZ,B,-4.723755,-8.737341,-12.789469,-8.071972
2020p923241PYZ,2020p923241,8,12,PYZ,B,-8.542434,-12.24898,-15.848069,-10.164852
2020p923241WHZ,2020p923241,8,12,WHZ,B,-7.945632,-12.002316,-15.623399,-10.519674
2020p923241MLZ,2020p923241,8,12,MLZ,B,-8.145061,-12.54575,-16.467653,-10.455135
2013p864194TCW,2013p864194,1,11,TCW,B,-4.252042,-8.835609,-13.173657,-6.930462
2013p864194BWRS,2013p864194,1,11,BWRS,B,-4.393899,-8.64851,-12.409414,-6.30665
2013p864194NEWS,2013p864194,1,11,NEWS,B,-4.731208,-8.735312,-12.743927,-8.368709
2015p429377PXZ,2015p429377,3,6,PXZ,B,-6.906759,-10.936312,-13.345507,-8.269517
2015p429377BKZ,2015p429377,3,6,BKZ,B,-8.618805,-12.840951,-15.902984,-10.654264
2015p429377BFZ,2015p429377,3,6,BFZ,B,-8.269911,-12.210081,-15.074292,-10.941946
2020p575018MWZ,2020p575018,8,7,MWZ,B,-6.914077,-11.205441,-14.948714,-10.534599
2020p575018GKBS,2020p575018,8,7,GKBS,B,-5.436554,-9.406355,-12.720237,-8.726532
2020p575018KNZ,2020p575018,8,7,KNZ,B,-4.729975,-8.964606,-12.520783,-9.843334
2015p550894PYZ,2015p550894,3,7,PYZ,B,-8.908201,-12.049069,-14.424317,-11.100816
2015p550894WHZ,2015p550894,3,7,WHZ,B,-9.010334,-12.568478,-15.193837,-11.512925
2015p550894MLZ,2015p550894,3,7,MLZ,B,-9.082686,-12.373309,-15.17419,-11.583348
2019p842040MTHZ,2019p842040,7,11,MTHZ,B,-6.474998,-10.444772,-13.848034,-6.826906
2019p842040BKZ,2019p842040,7,11,BKZ,B,-6.780569,-11.000102,-14.407908,-9.075137
2019p842040RTZ,2019p842040,7,11,RTZ,B,-6.487633,-10.89774,-14.391764,-8.521256
2014p184289TSZ,2014p184289,2,3,TSZ,B,-4.87646,-8.8337,-12.098116,-8.19656
2020p420488MWZ,2020p420488,8,6,MWZ,B,-5.98518,-10.401068,-14.574798,-9.826527
2020p420488MTHZ,2020p420488,8,6,MTHZ,B,-7.953537,-12.064573,-15.63567,-9.624342
2020p420488URZ,2020p420488,8,6,URZ,B,-5.718837,-10.175296,-14.152383,-7.772016
2019p815800BKZ,2019p815800,7,10,BKZ,B,-7.374925,-11.473705,-14.759686,-10.045051
